date,spot,strike,expiry,dte,call_price,call_delta,iv,vix
2022-08-02,17765.806540951722,17000,2022-08-25,23,866.38,0.9028,0.15,15.0
2022-08-02,17765.806540951722,17050,2022-08-25,23,822.11,0.8887,0.15,15.0
2022-08-02,17765.806540951722,17100,2022-08-25,23,778.62,0.8733,0.15,15.0
2022-08-02,17765.806540951722,17150,2022-08-25,23,735.96,0.8564,0.15,15.0
2022-08-02,17765.806540951722,17200,2022-08-25,23,694.21,0.8382,0.15,15.0
2022-08-02,17765.806540951722,17250,2022-08-25,23,653.44,0.8186,0.15,15.0
2022-08-02,17765.806540951722,17300,2022-08-25,23,613.71,0.7976,0.15,15.0
2022-08-02,17765.806540951722,17350,2022-08-25,23,575.1,0.7753,0.15,15.0
2022-08-02,17765.806540951722,17400,2022-08-25,23,537.65,0.7518,0.15,15.0
2022-08-02,17765.806540951722,17450,2022-08-25,23,501.45,0.7271,0.15,15.0
2022-08-02,17765.806540951722,17500,2022-08-25,23,466.52,0.7012,0.15,15.0
2022-08-02,17765.806540951722,17550,2022-08-25,23,432.94,0.6744,0.15,15.0
2022-08-02,17765.806540951722,17600,2022-08-25,23,400.73,0.6468,0.15,15.0
2022-08-02,17765.806540951722,17650,2022-08-25,23,369.94,0.6184,0.15,15.0
2022-08-02,17765.806540951722,17700,2022-08-25,23,340.59,0.5895,0.15,15.0
2022-08-02,17765.806540951722,17750,2022-08-25,23,312.7,0.5601,0.15,15.0
2022-08-02,17765.806540951722,17800,2022-08-25,23,286.29,0.5305,0.15,15.0
2022-08-02,17765.806540951722,17850,2022-08-25,23,261.36,0.5008,0.15,15.0
2022-08-02,17765.806540951722,17900,2022-08-25,23,237.91,0.4712,0.15,15.0
2022-08-02,17765.806540951722,17950,2022-08-25,23,215.92,0.4418,0.15,15.0
2022-08-02,17765.806540951722,18000,2022-08-25,23,195.37,0.4129,0.15,15.0
2022-08-02,17765.806540951722,18050,2022-08-25,23,176.25,0.3844,0.15,15.0
2022-08-02,17765.806540951722,18100,2022-08-25,23,158.5,0.3567,0.15,15.0
2022-08-02,17765.806540951722,18150,2022-08-25,23,142.1,0.3298,0.15,15.0
2022-08-02,17765.806540951722,18200,2022-08-25,23,126.99,0.3037,0.15,15.0
2022-08-02,17765.806540951722,18250,2022-08-25,23,113.13,0.2788,0.15,15.0
2022-08-02,17765.806540951722,18300,2022-08-25,23,100.45,0.2549,0.15,15.0
2022-08-02,17765.806540951722,18350,2022-08-25,23,88.91,0.2322,0.15,15.0
2022-08-02,17765.806540951722,18400,2022-08-25,23,78.44,0.2107,0.15,15.0
2022-08-02,17765.806540951722,18450,2022-08-25,23,68.97,0.1905,0.15,15.0
2022-08-02,17765.806540951722,18500,2022-08-25,23,60.44,0.1716,0.15,15.0
2022-08-02,17765.806540951722,18550,2022-08-25,23,52.8,0.154,0.15,15.0
2022-08-02,17765.806540951722,18600,2022-08-25,23,45.96,0.1376,0.15,15.0
2022-08-02,17765.806540951722,18650,2022-08-25,23,39.88,0.1226,0.15,15.0
2022-08-02,17765.806540951722,18700,2022-08-25,23,34.48,0.1087,0.15,15.0
2022-08-02,17765.806540951722,18750,2022-08-25,23,29.71,0.0961,0.15,15.0
2022-08-02,17765.806540951722,18800,2022-08-25,23,25.52,0.0846,0.15,15.0
2022-08-02,17765.806540951722,18850,2022-08-25,23,21.84,0.0741,0.15,15.0
2022-08-02,17765.806540951722,18900,2022-08-25,23,18.63,0.0648,0.15,15.0
2022-08-02,17765.806540951722,18950,2022-08-25,23,15.84,0.0564,0.15,15.0
2022-08-02,17765.806540951722,19000,2022-08-25,23,13.42,0.0489,0.15,15.0
2022-08-02,17765.806540951722,19050,2022-08-25,23,11.33,0.0422,0.15,15.0
2022-08-02,17765.806540951722,19100,2022-08-25,23,9.53,0.0363,0.15,15.0
2022-08-02,17765.806540951722,19150,2022-08-25,23,7.99,0.0311,0.15,15.0
2022-08-02,17765.806540951722,19200,2022-08-25,23,6.68,0.0265,0.15,15.0
2022-08-02,17765.806540951722,19250,2022-08-25,23,5.56,0.0226,0.15,15.0
2022-08-02,17765.806540951722,19300,2022-08-25,23,4.61,0.0191,0.15,15.0
2022-08-02,17765.806540951722,16250,2022-09-29,58,1702.94,0.9549,0.15,15.0
2022-08-02,17765.806540951722,16300,2022-09-29,58,1656.12,0.9498,0.15,15.0
2022-08-02,17765.806540951722,16350,2022-09-29,58,1609.58,0.9443,0.15,15.0
2022-08-02,17765.806540951722,16400,2022-09-29,58,1563.37,0.9383,0.15,15.0
2022-08-02,17765.806540951722,16450,2022-09-29,58,1517.48,0.9318,0.15,15.0
2022-08-02,17765.806540951722,16500,2022-09-29,58,1471.96,0.9249,0.15,15.0
2022-08-02,17765.806540951722,16550,2022-09-29,58,1426.83,0.9175,0.15,15.0
2022-08-02,17765.806540951722,16600,2022-09-29,58,1382.11,0.9095,0.15,15.0
2022-08-02,17765.806540951722,16650,2022-09-29,58,1337.82,0.901,0.15,15.0
2022-08-02,17765.806540951722,16700,2022-09-29,58,1294.01,0.892,0.15,15.0
2022-08-02,17765.806540951722,16750,2022-09-29,58,1250.69,0.8824,0.15,15.0
2022-08-02,17765.806540951722,16800,2022-09-29,58,1207.89,0.8723,0.15,15.0
2022-08-02,17765.806540951722,16850,2022-09-29,58,1165.64,0.8616,0.15,15.0
2022-08-02,17765.806540951722,16900,2022-09-29,58,1123.97,0.8504,0.15,15.0
2022-08-02,17765.806540951722,16950,2022-09-29,58,1082.9,0.8386,0.15,15.0
2022-08-02,17765.806540951722,17000,2022-09-29,58,1042.47,0.8263,0.15,15.0
2022-08-02,17765.806540951722,17050,2022-09-29,58,1002.69,0.8134,0.15,15.0
2022-08-02,17765.806540951722,17100,2022-09-29,58,963.6,0.8,0.15,15.0
2022-08-02,17765.806540951722,17150,2022-09-29,58,925.23,0.786,0.15,15.0
2022-08-02,17765.806540951722,17200,2022-09-29,58,887.58,0.7715,0.15,15.0
2022-08-02,17765.806540951722,17250,2022-09-29,58,850.7,0.7566,0.15,15.0
2022-08-02,17765.806540951722,17300,2022-09-29,58,814.6,0.7412,0.15,15.0
2022-08-02,17765.806540951722,17350,2022-09-29,58,779.3,0.7253,0.15,15.0
2022-08-02,17765.806540951722,17400,2022-09-29,58,744.83,0.709,0.15,15.0
2022-08-02,17765.806540951722,17450,2022-09-29,58,711.2,0.6924,0.15,15.0
2022-08-02,17765.806540951722,17500,2022-09-29,58,678.42,0.6754,0.15,15.0
2022-08-02,17765.806540951722,17550,2022-09-29,58,646.52,0.658,0.15,15.0
2022-08-02,17765.806540951722,17600,2022-09-29,58,615.5,0.6404,0.15,15.0
2022-08-02,17765.806540951722,17650,2022-09-29,58,585.38,0.6225,0.15,15.0
2022-08-02,17765.806540951722,17700,2022-09-29,58,556.16,0.6044,0.15,15.0
2022-08-02,17765.806540951722,17750,2022-09-29,58,527.86,0.5861,0.15,15.0
2022-08-02,17765.806540951722,17800,2022-09-29,58,500.47,0.5677,0.15,15.0
2022-08-02,17765.806540951722,17850,2022-09-29,58,474.01,0.5492,0.15,15.0
2022-08-02,17765.806540951722,17900,2022-09-29,58,448.47,0.5306,0.15,15.0
2022-08-02,17765.806540951722,17950,2022-09-29,58,423.85,0.512,0.15,15.0
2022-08-02,17765.806540951722,18000,2022-09-29,58,400.16,0.4935,0.15,15.0
2022-08-02,17765.806540951722,18050,2022-09-29,58,377.37,0.475,0.15,15.0
2022-08-02,17765.806540951722,18100,2022-09-29,58,355.49,0.4566,0.15,15.0
2022-08-02,17765.806540951722,18150,2022-09-29,58,334.52,0.4383,0.15,15.0
2022-08-02,17765.806540951722,18200,2022-09-29,58,314.43,0.4203,0.15,15.0
2022-08-02,17765.806540951722,18250,2022-09-29,58,295.21,0.4024,0.15,15.0
2022-08-02,17765.806540951722,18300,2022-09-29,58,276.86,0.3848,0.15,15.0
2022-08-02,17765.806540951722,18350,2022-09-29,58,259.36,0.3675,0.15,15.0
2022-08-02,17765.806540951722,18400,2022-09-29,58,242.69,0.3505,0.15,15.0
2022-08-02,17765.806540951722,18450,2022-09-29,58,226.83,0.3338,0.15,15.0
2022-08-02,17765.806540951722,18500,2022-09-29,58,211.77,0.3175,0.15,15.0
2022-08-02,17765.806540951722,18550,2022-09-29,58,197.48,0.3016,0.15,15.0
2022-08-02,17765.806540951722,18600,2022-09-29,58,183.94,0.2861,0.15,15.0
2022-08-02,17765.806540951722,18650,2022-09-29,58,171.13,0.271,0.15,15.0
2022-08-02,17765.806540951722,18700,2022-09-29,58,159.03,0.2564,0.15,15.0
2022-08-02,17765.806540951722,18750,2022-09-29,58,147.61,0.2422,0.15,15.0
2022-08-02,17765.806540951722,18800,2022-09-29,58,136.86,0.2285,0.15,15.0
2022-08-02,17765.806540951722,18850,2022-09-29,58,126.73,0.2153,0.15,15.0
2022-08-02,17765.806540951722,18900,2022-09-29,58,117.22,0.2026,0.15,15.0
2022-08-02,17765.806540951722,18950,2022-09-29,58,108.3,0.1904,0.15,15.0
2022-08-02,17765.806540951722,19000,2022-09-29,58,99.94,0.1786,0.15,15.0
2022-08-02,17765.806540951722,19050,2022-09-29,58,92.12,0.1674,0.15,15.0
2022-08-02,17765.806540951722,19100,2022-09-29,58,84.81,0.1566,0.15,15.0
2022-08-02,17765.806540951722,19150,2022-09-29,58,77.98,0.1464,0.15,15.0
2022-08-02,17765.806540951722,19200,2022-09-29,58,71.63,0.1366,0.15,15.0
2022-08-02,17765.806540951722,19250,2022-09-29,58,65.71,0.1273,0.15,15.0
2022-08-02,17765.806540951722,19300,2022-09-29,58,60.21,0.1185,0.15,15.0
2022-08-03,17499.5641318969,16000,2022-08-25,22,1563.22,0.9947,0.15,15.0
2022-08-03,17499.5641318969,16050,2022-08-25,22,1513.74,0.9933,0.15,15.0
2022-08-03,17499.5641318969,16100,2022-08-25,22,1464.35,0.9915,0.15,15.0
2022-08-03,17499.5641318969,16150,2022-08-25,22,1415.07,0.9894,0.15,15.0
2022-08-03,17499.5641318969,16200,2022-08-25,22,1365.92,0.9868,0.15,15.0
2022-08-03,17499.5641318969,16250,2022-08-25,22,1316.92,0.9837,0.15,15.0
2022-08-03,17499.5641318969,16300,2022-08-25,22,1268.1,0.98,0.15,15.0
2022-08-03,17499.5641318969,16350,2022-08-25,22,1219.5,0.9756,0.15,15.0
2022-08-03,17499.5641318969,16400,2022-08-25,22,1171.15,0.9704,0.15,15.0
2022-08-03,17499.5641318969,16450,2022-08-25,22,1123.11,0.9644,0.15,15.0
2022-08-03,17499.5641318969,16500,2022-08-25,22,1075.4,0.9575,0.15,15.0
2022-08-03,17499.5641318969,16550,2022-08-25,22,1028.1,0.9495,0.15,15.0
2022-08-03,17499.5641318969,16600,2022-08-25,22,981.24,0.9404,0.15,15.0
2022-08-03,17499.5641318969,16650,2022-08-25,22,934.9,0.9301,0.15,15.0
2022-08-03,17499.5641318969,16700,2022-08-25,22,889.13,0.9185,0.15,15.0
2022-08-03,17499.5641318969,16750,2022-08-25,22,844.0,0.9055,0.15,15.0
2022-08-03,17499.5641318969,16800,2022-08-25,22,799.59,0.8911,0.15,15.0
2022-08-03,17499.5641318969,16850,2022-08-25,22,755.96,0.8753,0.15,15.0
2022-08-03,17499.5641318969,16900,2022-08-25,22,713.19,0.858,0.15,15.0
2022-08-03,17499.5641318969,16950,2022-08-25,22,671.36,0.8392,0.15,15.0
2022-08-03,17499.5641318969,17000,2022-08-25,22,630.53,0.8189,0.15,15.0
2022-08-03,17499.5641318969,17050,2022-08-25,22,590.79,0.7972,0.15,15.0
2022-08-03,17499.5641318969,17100,2022-08-25,22,552.2,0.774,0.15,15.0
2022-08-03,17499.5641318969,17150,2022-08-25,22,514.84,0.7494,0.15,15.0
2022-08-03,17499.5641318969,17200,2022-08-25,22,478.76,0.7236,0.15,15.0
2022-08-03,17499.5641318969,17250,2022-08-25,22,444.02,0.6967,0.15,15.0
2022-08-03,17499.5641318969,17300,2022-08-25,22,410.67,0.6687,0.15,15.0
2022-08-03,17499.5641318969,17350,2022-08-25,22,378.77,0.6398,0.15,15.0
2022-08-03,17499.5641318969,17400,2022-08-25,22,348.34,0.6102,0.15,15.0
2022-08-03,17499.5641318969,17450,2022-08-25,22,319.41,0.58,0.15,15.0
2022-08-03,17499.5641318969,17500,2022-08-25,22,292.01,0.5494,0.15,15.0
2022-08-03,17499.5641318969,17550,2022-08-25,22,266.14,0.5186,0.15,15.0
2022-08-03,17499.5641318969,17600,2022-08-25,22,241.81,0.4878,0.15,15.0
2022-08-03,17499.5641318969,17650,2022-08-25,22,219.01,0.4571,0.15,15.0
2022-08-03,17499.5641318969,17700,2022-08-25,22,197.72,0.4268,0.15,15.0
2022-08-03,17499.5641318969,17750,2022-08-25,22,177.92,0.397,0.15,15.0
2022-08-03,17499.5641318969,17800,2022-08-25,22,159.57,0.3679,0.15,15.0
2022-08-03,17499.5641318969,17850,2022-08-25,22,142.63,0.3396,0.15,15.0
2022-08-03,17499.5641318969,17900,2022-08-25,22,127.06,0.3122,0.15,15.0
2022-08-03,17499.5641318969,17950,2022-08-25,22,112.8,0.2859,0.15,15.0
2022-08-03,17499.5641318969,18000,2022-08-25,22,99.79,0.2608,0.15,15.0
2022-08-03,17499.5641318969,18050,2022-08-25,22,87.98,0.2369,0.15,15.0
2022-08-03,17499.5641318969,18100,2022-08-25,22,77.29,0.2144,0.15,15.0
2022-08-03,17499.5641318969,18150,2022-08-25,22,67.65,0.1932,0.15,15.0
2022-08-03,17499.5641318969,18200,2022-08-25,22,59.01,0.1734,0.15,15.0
2022-08-03,17499.5641318969,18250,2022-08-25,22,51.28,0.155,0.15,15.0
2022-08-03,17499.5641318969,18300,2022-08-25,22,44.41,0.1379,0.15,15.0
2022-08-03,17499.5641318969,18350,2022-08-25,22,38.32,0.1223,0.15,15.0
2022-08-03,17499.5641318969,18400,2022-08-25,22,32.94,0.1079,0.15,15.0
2022-08-03,17499.5641318969,18450,2022-08-25,22,28.21,0.0949,0.15,15.0
2022-08-03,17499.5641318969,18500,2022-08-25,22,24.07,0.083,0.15,15.0
2022-08-03,17499.5641318969,18550,2022-08-25,22,20.47,0.0724,0.15,15.0
2022-08-03,17499.5641318969,18600,2022-08-25,22,17.33,0.0629,0.15,15.0
2022-08-03,17499.5641318969,18650,2022-08-25,22,14.63,0.0543,0.15,15.0
2022-08-03,17499.5641318969,18700,2022-08-25,22,12.3,0.0468,0.15,15.0
2022-08-03,17499.5641318969,18750,2022-08-25,22,10.3,0.0401,0.15,15.0
2022-08-03,17499.5641318969,18800,2022-08-25,22,8.6,0.0343,0.15,15.0
2022-08-03,17499.5641318969,18850,2022-08-25,22,7.15,0.0291,0.15,15.0
2022-08-03,17499.5641318969,18900,2022-08-25,22,5.92,0.0247,0.15,15.0
2022-08-03,17499.5641318969,18950,2022-08-25,22,4.89,0.0208,0.15,15.0
2022-08-03,17499.5641318969,19000,2022-08-25,22,4.02,0.0175,0.15,15.0
2022-08-03,17499.5641318969,19050,2022-08-25,22,3.29,0.0146,0.15,15.0
2022-08-03,17499.5641318969,16000,2022-09-29,57,1679.97,0.9566,0.15,15.0
2022-08-03,17499.5641318969,16050,2022-09-29,57,1633.05,0.9515,0.15,15.0
2022-08-03,17499.5641318969,16100,2022-09-29,57,1586.41,0.946,0.15,15.0
2022-08-03,17499.5641318969,16150,2022-09-29,57,1540.09,0.94,0.15,15.0
2022-08-03,17499.5641318969,16200,2022-09-29,57,1494.1,0.9335,0.15,15.0
2022-08-03,17499.5641318969,16250,2022-09-29,57,1448.48,0.9266,0.15,15.0
2022-08-03,17499.5641318969,16300,2022-09-29,57,1403.24,0.9191,0.15,15.0
2022-08-03,17499.5641318969,16350,2022-09-29,57,1358.43,0.911,0.15,15.0
2022-08-03,17499.5641318969,16400,2022-09-29,57,1314.05,0.9025,0.15,15.0
2022-08-03,17499.5641318969,16450,2022-09-29,57,1270.15,0.8933,0.15,15.0
2022-08-03,17499.5641318969,16500,2022-09-29,57,1226.75,0.8836,0.15,15.0
2022-08-03,17499.5641318969,16550,2022-09-29,57,1183.89,0.8733,0.15,15.0
2022-08-03,17499.5641318969,16600,2022-09-29,57,1141.58,0.8624,0.15,15.0
2022-08-03,17499.5641318969,16650,2022-09-29,57,1099.86,0.8509,0.15,15.0
2022-08-03,17499.5641318969,16700,2022-09-29,57,1058.76,0.8389,0.15,15.0
2022-08-03,17499.5641318969,16750,2022-09-29,57,1018.3,0.8262,0.15,15.0
2022-08-03,17499.5641318969,16800,2022-09-29,57,978.52,0.813,0.15,15.0
2022-08-03,17499.5641318969,16850,2022-09-29,57,939.45,0.7993,0.15,15.0
2022-08-03,17499.5641318969,16900,2022-09-29,57,901.1,0.7849,0.15,15.0
2022-08-03,17499.5641318969,16950,2022-09-29,57,863.51,0.7701,0.15,15.0
2022-08-03,17499.5641318969,17000,2022-09-29,57,826.7,0.7547,0.15,15.0
2022-08-03,17499.5641318969,17050,2022-09-29,57,790.69,0.7389,0.15,15.0
2022-08-03,17499.5641318969,17100,2022-09-29,57,755.5,0.7226,0.15,15.0
2022-08-03,17499.5641318969,17150,2022-09-29,57,721.17,0.7058,0.15,15.0
2022-08-03,17499.5641318969,17200,2022-09-29,57,687.69,0.6887,0.15,15.0
2022-08-03,17499.5641318969,17250,2022-09-29,57,655.1,0.6712,0.15,15.0
2022-08-03,17499.5641318969,17300,2022-09-29,57,623.4,0.6533,0.15,15.0
2022-08-03,17499.5641318969,17350,2022-09-29,57,592.62,0.6352,0.15,15.0
2022-08-03,17499.5641318969,17400,2022-09-29,57,562.75,0.6168,0.15,15.0
2022-08-03,17499.5641318969,17450,2022-09-29,57,533.82,0.5982,0.15,15.0
2022-08-03,17499.5641318969,17500,2022-09-29,57,505.82,0.5794,0.15,15.0
2022-08-03,17499.5641318969,17550,2022-09-29,57,478.77,0.5605,0.15,15.0
2022-08-03,17499.5641318969,17600,2022-09-29,57,452.66,0.5415,0.15,15.0
2022-08-03,17499.5641318969,17650,2022-09-29,57,427.5,0.5225,0.15,15.0
2022-08-03,17499.5641318969,17700,2022-09-29,57,403.27,0.5035,0.15,15.0
2022-08-03,17499.5641318969,17750,2022-09-29,57,379.99,0.4845,0.15,15.0
2022-08-03,17499.5641318969,17800,2022-09-29,57,357.65,0.4656,0.15,15.0
2022-08-03,17499.5641318969,17850,2022-09-29,57,336.22,0.4469,0.15,15.0
2022-08-03,17499.5641318969,17900,2022-09-29,57,315.72,0.4283,0.15,15.0
2022-08-03,17499.5641318969,17950,2022-09-29,57,296.12,0.4099,0.15,15.0
2022-08-03,17499.5641318969,18000,2022-09-29,57,277.4,0.3917,0.15,15.0
2022-08-03,17499.5641318969,18050,2022-09-29,57,259.57,0.3739,0.15,15.0
2022-08-03,17499.5641318969,18100,2022-09-29,57,242.59,0.3563,0.15,15.0
2022-08-03,17499.5641318969,18150,2022-09-29,57,226.45,0.3391,0.15,15.0
2022-08-03,17499.5641318969,18200,2022-09-29,57,211.13,0.3223,0.15,15.0
2022-08-03,17499.5641318969,18250,2022-09-29,57,196.61,0.3059,0.15,15.0
2022-08-03,17499.5641318969,18300,2022-09-29,57,182.87,0.2899,0.15,15.0
2022-08-03,17499.5641318969,18350,2022-09-29,57,169.88,0.2744,0.15,15.0
2022-08-03,17499.5641318969,18400,2022-09-29,57,157.62,0.2593,0.15,15.0
2022-08-03,17499.5641318969,18450,2022-09-29,57,146.07,0.2447,0.15,15.0
2022-08-03,17499.5641318969,18500,2022-09-29,57,135.19,0.2306,0.15,15.0
2022-08-03,17499.5641318969,18550,2022-09-29,57,124.98,0.2169,0.15,15.0
2022-08-03,17499.5641318969,18600,2022-09-29,57,115.39,0.2038,0.15,15.0
2022-08-03,17499.5641318969,18650,2022-09-29,57,106.41,0.1913,0.15,15.0
2022-08-03,17499.5641318969,18700,2022-09-29,57,98.01,0.1792,0.15,15.0
2022-08-03,17499.5641318969,18750,2022-09-29,57,90.16,0.1677,0.15,15.0
2022-08-03,17499.5641318969,18800,2022-09-29,57,82.83,0.1566,0.15,15.0
2022-08-03,17499.5641318969,18850,2022-09-29,57,76.01,0.1461,0.15,15.0
2022-08-03,17499.5641318969,18900,2022-09-29,57,69.66,0.1361,0.15,15.0
2022-08-03,17499.5641318969,18950,2022-09-29,57,63.77,0.1266,0.15,15.0
2022-08-03,17499.5641318969,19000,2022-09-29,57,58.3,0.1176,0.15,15.0
2022-08-03,17499.5641318969,19050,2022-09-29,57,53.23,0.1091,0.15,15.0
2022-08-04,17733.252653107633,16250,2022-08-25,21,1545.02,0.9946,0.15,15.0
2022-08-04,17733.252653107633,16300,2022-08-25,21,1495.54,0.9931,0.15,15.0
2022-08-04,17733.252653107633,16350,2022-08-25,21,1446.15,0.9913,0.15,15.0
2022-08-04,17733.252653107633,16400,2022-08-25,21,1396.87,0.9891,0.15,15.0
2022-08-04,17733.252653107633,16450,2022-08-25,21,1347.73,0.9864,0.15,15.0
2022-08-04,17733.252653107633,16500,2022-08-25,21,1298.74,0.9832,0.15,15.0
2022-08-04,17733.252653107633,16550,2022-08-25,21,1249.94,0.9794,0.15,15.0
2022-08-04,17733.252653107633,16600,2022-08-25,21,1201.36,0.9748,0.15,15.0
2022-08-04,17733.252653107633,16650,2022-08-25,21,1153.05,0.9695,0.15,15.0
2022-08-04,17733.252653107633,16700,2022-08-25,21,1105.04,0.9633,0.15,15.0
2022-08-04,17733.252653107633,16750,2022-08-25,21,1057.39,0.9561,0.15,15.0
2022-08-04,17733.252653107633,16800,2022-08-25,21,1010.15,0.9479,0.15,15.0
2022-08-04,17733.252653107633,16850,2022-08-25,21,963.37,0.9385,0.15,15.0
2022-08-04,17733.252653107633,16900,2022-08-25,21,917.12,0.9278,0.15,15.0
2022-08-04,17733.252653107633,16950,2022-08-25,21,871.47,0.9158,0.15,15.0
2022-08-04,17733.252653107633,17000,2022-08-25,21,826.47,0.9024,0.15,15.0
2022-08-04,17733.252653107633,17050,2022-08-25,21,782.21,0.8876,0.15,15.0
2022-08-04,17733.252653107633,17100,2022-08-25,21,738.77,0.8713,0.15,15.0
2022-08-04,17733.252653107633,17150,2022-08-25,21,696.2,0.8535,0.15,15.0
2022-08-04,17733.252653107633,17200,2022-08-25,21,654.6,0.8341,0.15,15.0
2022-08-04,17733.252653107633,17250,2022-08-25,21,614.04,0.8132,0.15,15.0
2022-08-04,17733.252653107633,17300,2022-08-25,21,574.58,0.7909,0.15,15.0
2022-08-04,17733.252653107633,17350,2022-08-25,21,536.31,0.7671,0.15,15.0
2022-08-04,17733.252653107633,17400,2022-08-25,21,499.3,0.7419,0.15,15.0
2022-08-04,17733.252653107633,17450,2022-08-25,21,463.59,0.7155,0.15,15.0
2022-08-04,17733.252653107633,17500,2022-08-25,21,429.26,0.6879,0.15,15.0
2022-08-04,17733.252653107633,17550,2022-08-25,21,396.35,0.6593,0.15,15.0
2022-08-04,17733.252653107633,17600,2022-08-25,21,364.91,0.6299,0.15,15.0
2022-08-04,17733.252653107633,17650,2022-08-25,21,334.97,0.5998,0.15,15.0
2022-08-04,17733.252653107633,17700,2022-08-25,21,306.56,0.5691,0.15,15.0
2022-08-04,17733.252653107633,17750,2022-08-25,21,279.69,0.5381,0.15,15.0
2022-08-04,17733.252653107633,17800,2022-08-25,21,254.37,0.507,0.15,15.0
2022-08-04,17733.252653107633,17850,2022-08-25,21,230.61,0.4759,0.15,15.0
2022-08-04,17733.252653107633,17900,2022-08-25,21,208.38,0.445,0.15,15.0
2022-08-04,17733.252653107633,17950,2022-08-25,21,187.67,0.4146,0.15,15.0
2022-08-04,17733.252653107633,18000,2022-08-25,21,168.46,0.3847,0.15,15.0
2022-08-04,17733.252653107633,18050,2022-08-25,21,150.69,0.3556,0.15,15.0
2022-08-04,17733.252653107633,18100,2022-08-25,21,134.34,0.3274,0.15,15.0
2022-08-04,17733.252653107633,18150,2022-08-25,21,119.34,0.3002,0.15,15.0
2022-08-04,17733.252653107633,18200,2022-08-25,21,105.64,0.2742,0.15,15.0
2022-08-04,17733.252653107633,18250,2022-08-25,21,93.18,0.2494,0.15,15.0
2022-08-04,17733.252653107633,18300,2022-08-25,21,81.89,0.2259,0.15,15.0
2022-08-04,17733.252653107633,18350,2022-08-25,21,71.71,0.2038,0.15,15.0
2022-08-04,17733.252653107633,18400,2022-08-25,21,62.57,0.183,0.15,15.0
2022-08-04,17733.252653107633,18450,2022-08-25,21,54.39,0.1637,0.15,15.0
2022-08-04,17733.252653107633,18500,2022-08-25,21,47.11,0.1458,0.15,15.0
2022-08-04,17733.252653107633,18550,2022-08-25,21,40.65,0.1293,0.15,15.0
2022-08-04,17733.252653107633,18600,2022-08-25,21,34.94,0.1142,0.15,15.0
2022-08-04,17733.252653107633,18650,2022-08-25,21,29.92,0.1004,0.15,15.0
2022-08-04,17733.252653107633,18700,2022-08-25,21,25.53,0.088,0.15,15.0
2022-08-04,17733.252653107633,18750,2022-08-25,21,21.7,0.0767,0.15,15.0
2022-08-04,17733.252653107633,18800,2022-08-25,21,18.37,0.0666,0.15,15.0
2022-08-04,17733.252653107633,18850,2022-08-25,21,15.5,0.0576,0.15,15.0
2022-08-04,17733.252653107633,18900,2022-08-25,21,13.02,0.0496,0.15,15.0
2022-08-04,17733.252653107633,18950,2022-08-25,21,10.9,0.0425,0.15,15.0
2022-08-04,17733.252653107633,19000,2022-08-25,21,9.09,0.0363,0.15,15.0
2022-08-04,17733.252653107633,19050,2022-08-25,21,7.55,0.0308,0.15,15.0
2022-08-04,17733.252653107633,19100,2022-08-25,21,6.25,0.0261,0.15,15.0
2022-08-04,17733.252653107633,19150,2022-08-25,21,5.15,0.022,0.15,15.0
2022-08-04,17733.252653107633,19200,2022-08-25,21,4.23,0.0185,0.15,15.0
2022-08-04,17733.252653107633,19250,2022-08-25,21,3.46,0.0154,0.15,15.0
2022-08-04,17733.252653107633,19300,2022-08-25,21,2.82,0.0128,0.15,15.0
2022-08-04,17733.252653107633,16250,2022-09-29,56,1664.66,0.9541,0.15,15.0
2022-08-04,17733.252653107633,16300,2022-09-29,56,1617.87,0.9488,0.15,15.0
2022-08-04,17733.252653107633,16350,2022-09-29,56,1571.37,0.9431,0.15,15.0
